,identifier_Id,identifier_fips,identifier_apn,identifier_attomId,lot_lotnum,lot_lotsize1,lot_lotsize2,lot_pooltype,area_blockNum,area_loctype,area_countrysecsubd,area_countyuse1,area_muncode,area_munname,area_subdname,area_taxcodearea,address_country,address_countrySubd,address_line1,address_line2,address_locality,address_matchCode,address_oneLine,address_postal1,address_postal2,address_postal3,location_accuracy,location_latitude,location_longitude,location_distance,location_geoid,location_geoIdV4_CO,location_geoIdV4_CS,location_geoIdV4_DB,location_geoIdV4_N4,location_geoIdV4_PL,location_geoIdV4_SB,location_geoIdV4_ZI,summary_absenteeInd,summary_propclass,summary_propsubtype,summary_proptype,summary_propertyType,summary_yearbuilt,summary_propLandUse,summary_propIndicator,summary_legal1,utilities_coolingtype,utilities_heatingtype,building_size_bldgsize,building_size_grosssize,building_size_grosssizeadjusted,building_size_livingsize,building_size_sizeInd,building_size_universalsize,building_rooms_bathsfull,building_rooms_bathstotal,building_interior_bsmtsize,building_interior_bsmttype,building_interior_fplccount,building_interior_fplcind,building_interior_fplctype,building_construction_condition,building_construction_constructiontype,building_construction_frameType,building_construction_roofcover,building_construction_roofShape,building_construction_wallType,building_parking_garagetype,building_parking_prkgSize,building_parking_prkgSpaces,building_parking_prkgType,building_summary_archStyle,building_summary_bldgsNum,building_summary_bldgType,building_summary_imprType,building_summary_levels,building_summary_quality,building_summary_storyDesc,building_summary_view,building_summary_viewCode,vintage_lastModified,vintage_pubDate,sale_salesearchdate,sale_saleTransDate,sale_amount_salerecdate,sale_amount_saledisclosuretype,sale_amount_saledoctype,sale_amount_saledocnum,sale_amount_saletranstype,sale_interfamily,sale_resaleornewconstruction,sale_cashormortgagepurchase,sale_vintage_lastModified,building_rooms_bathspartial,building_summary_unitsCount,sale_amount_saleamt,sale_calculation_pricepersizeunit,lot_poolind,area_srvyRange,area_srvySection,area_srvyTownship,sale_foreclosure,area_subdtractnum,utilities_heatingfuel
74,2082675,56021,19224000200100,2082675,10,0.044697,1947,NO POOL,,VIEW - NONE,Laramie,108  ,LA,LARAMIE,WESTGATE VILLAGE,0150,US,WY,219 CASCADE AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"219 CASCADE AVE, CHEYENNE, WY 82009",82009,4025,C046,Rooftop,41.169263,-104.831360,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102285, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,6f80b2697a12a50a0ccdc60b6c620ac7,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,Residential,TOWNHOUSE/ROWHOUSE,TOWNHOUSE,1979,TOWNHOUSE/ROWHOUSE,10,"WESTGATE VILLAGE REFINEMENT B: LOT 10, TRACT D",YES,FORCED AIR,1937,3415,1937,1937,LIVING SQFT,1937,2,2.0,994.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Built-in",484.0,2,"Garage, Built-in",SPLIT LEVEL,1,MISCELLANEOUS,MISCELLANEOUS,2,AVERAGE,MISCELLANEOUS,VIEW - NONE,000,2023-08-02,2023-08-02,2023-06-29,2023-06-29,2023-06-29,1,,002840/521,Resale,N,M,,2023-08-02,,,332000.0,171.4,,,,,,D,
75,2082676,56021,19490000100130,2082676,13,0.1893939,8250,NO POOL,1,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,214 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"214 CARROLL AVE, CHEYENNE, WY 82009",82009,4727,C043,Rooftop,41.165296,-104.825480,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1955,SFR,10,"YELLOWSTONE ADDITION: LOT 13, BLOCK 1",WALL UNIT,FORCED AIR,802,1890,802,802,LIVING SQFT,802,2,2.0,802.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,HIP,ALUMINUM/VINYL,"Garage, Attached",286.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2019-07-31,2019-07-31,2014-11-03,2014-10-31,2014-11-03,1,DEED,0000648771,Resale,N,M,M,2019-07-31,,,200063.0,249.46,,,,,,,
76,2082677,56021,19490000300140,2082677,14,0.2059229,8970,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,128 DELL RANGE BLVD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"128 DELL RANGE BLVD, CHEYENNE, WY 82009",82009,4706,C043,Rooftop,41.164387,-104.827333,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1935,SFR,10,"YELLOWSTONE ADDITION: EAST 65' OF LOT 14, BLOCK 3",,FORCED AIR,1010,2260,1010,1010,LIVING SQFT,1010,2,2.0,1010.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,STUCCO,"Garage, Attached",240.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2025-07-22,2025-07-22,2025-02-10,2025-02-07,2025-02-10,1,,002915/724,Resale,N,M,,2025-07-22,,,321335.0,318.15,,,,,,,
77,2082678,56021,19490000300160,2082678,16,0.2090909,9108,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,138 DELL RANGE BLVD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"138 DELL RANGE BLVD, CHEYENNE, WY 82009",82009,4706,C043,Rooftop,41.164383,-104.826844,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1918,SFR,10,"YELLOWSTONE ADDITION: LOT 16, BLOCK 3",,FORCED AIR,1599,2739,1599,1599,LIVING SQFT,1599,1,2.0,1140.0,FINISHED,1.0,Y,YES,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Detached",336.0,1,"Garage, Detached",,1,CONVENTIONAL HOUSE,HOUSE,2,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,1.0,,,,,,,,,,
78,2082679,56021,19490000300120,2082679,12-14,0.2512856,10946,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,120 DELL RANGE BLVD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"120 DELL RANGE BLVD, CHEYENNE, WY 82009",82009,4706,C043,Rooftop,41.164387,-104.827599,0.0,"CO56021, CS5690715, DB5601980, PL5613900, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1955,SFR,10,"YELLOWSTONE ADDITION: EAST 13.6' OF SOUTH 112, EAST 6.8' OF NORTH 26' LOT 12, LOT 13, WEST 1' OF LOT 14, BLOCK 3.",,FORCED AIR,1996,2700,1996,1996,LIVING SQFT,1996,2,2.0,,,1.0,Y,YES,AVERAGE,FRAME,WOOD,URETHANE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",704.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-11-11,2022-11-11,2017-11-27,2017-11-21,2017-11-27,1,DEED,0000720644,Resale,N,M,M,2022-11-11,,,181114.0,90.74,,91,03,28,,,
79,2082680,56021,19490000300170,2082680,17,0.2090909,9108,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,146 DELL RANGE BLVD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"146 DELL RANGE BLVD, CHEYENNE, WY 82009",82009,4706,C043,Rooftop,41.164380,-104.826607,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1965,SFR,10,"YELLOWSTONE ADDITION: LOT 17, BLOCK 3",,FORCED AIR,1008,2304,1008,1008,LIVING SQFT,1008,2,2.0,1008.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,HIP,ALUMINUM/VINYL,"Garage, Attached",288.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,,,,,,1,,,,N,,,,,,,,,,,,,,
80,2082681,56021,19490000300180,2082681,18,0.2089302,9101,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,5000 SUNSET DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"5000 SUNSET DR, CHEYENNE, WY 82009",82009,4752,C043,Rooftop,41.164377,-104.826388,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000157615, ZI82001",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,ABSENTEE(MAIL AND SITUS NOT =),Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1965,SFR,10,"YELLOWSTONE ADDITION: LOT 18, BLOCK 3, LESS (7.5 SQ FT, BK 1191 PG 755, POR TO HWY COMMISSION) DESC AS: BEG AT THE SOUTHEAST",,FORCED AIR,1606,1894,1606,1606,LIVING SQFT,1606,2,2.0,,,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",288.0,1,"Garage, Attached",SPLIT LEVEL,1,CONVENTIONAL HOUSE,HOUSE,2,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-05,2022-10-05,2007-07-12,2007-07-10,2007-07-12,1,,2016/1130,Resale,N,M,,2022-10-05,,,182250.0,113.48,,,,,,,
81,2082682,56021,19490000300010,2082682,1,0.2098944,9143,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,149 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"149 CARROLL AVE, CHEYENNE, WY 82009",82009,4728,C043,Rooftop,41.164808,-104.826386,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1959,SFR,10,"YELLOWSTONE ADDITION: LOT 1, BLOCK 3",,FORCED AIR,1139,2278,1139,1139,LIVING SQFT,1139,2,2.0,1139.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,HIP,BRICK/STONE (BRICK AND/OR STONE),"Garage, Detached",286.0,1,"Garage, Detached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-28,2022-10-28,2010-01-06,2009-12-28,2010-01-06,1,DEED,0000537090,Resale,N,M,M,2022-10-28,,,165500.0,145.3,,,,,,,
82,2082683,56021,19490000300020,2082683,2,0.2098944,9143,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,145 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"145 CARROLL AVE, CHEYENNE, WY 82009",82009,4728,C043,Rooftop,41.164810,-104.826611,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1959,SFR,10,"YELLOWSTONE ADDITION: LOT 2, BLOCK 3",,FORCED AIR,1128,2574,1128,1128,LIVING SQFT,1128,2,2.0,1128.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",318.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-29,2022-10-29,2013-12-10,2013-12-10,2013-12-10,1,DEED,0000629016,Resale,N,M,M,2022-10-29,,,154688.0,137.13,,,,,,,
83,2082685,56021,19490000300030,2082685,3,0.2098944,9143,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,137 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"137 CARROLL AVE, CHEYENNE, WY 82009",82009,4728,C043,Rooftop,41.164811,-104.826849,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1959,SFR,10,"YELLOWSTONE ADDITION: LOT 3, BLOCK 3",,FORCED AIR,1173,2588,1173,1173,LIVING SQFT,1173,2,2.0,1173.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",242.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-15,2024-10-15,2017-12-11,2017-12-08,2017-12-11,1,,2568/1402,Resale,N,M,,2024-10-15,,,238500.0,203.32,,,,,,,
84,2082686,56021,19490000300040,2082686,4,0.2098944,9143,NO POOL,3,VIEW - NONE,Laramie,100  ,LA,LARAMIE,YELLOWSTONE ADDITION,0150,US,WY,131 CARROLL AVE,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"131 CARROLL AVE, CHEYENNE, WY 82009",82009,4728,C043,Rooftop,41.164811,-104.827093,0.0,"CO56021, CS5690715, DB5601980, PL5613900, RS0000102271, SB0000130742, SB0000130746, SB0000130760, ZI82009",16856031afb1b236f0d628bb802eac71,29392c8fb7766fb633eb98b90048e74f,30c86a3f2f5c848363c435461b716572,b900a497e645be380705ece5c9ef6a51,802b98230660b6ebebd36a06ec9e541e,"13e2c61b7838e57ac1998bbff557d090, 48585caa18b3bdabfd9131935f7694b4, 744f36341a01a573d4ff7c61ea2cc7ed",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1960,SFR,10,"YELLOWSTONE ADDITION: LOT 4, BLOCK 3",,FORCED AIR,1218,2722,1218,1218,LIVING SQFT,1218,2,2.0,1218.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,BRICK/STONE (BRICK AND/OR STONE),"Garage, Attached",286.0,1,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2024-10-19,2024-10-19,2022-10-31,2022-10-26,2022-10-31,1,,002810/565,Resale,N,M,,2024-10-19,,,,,,,,,,,
85,2258323,56021,12378000500040,2258323,4,4.18,182081,,5,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CHERRY HILLS OF CHEYENNE,0117,US,WY,4283 CHERRY WINE DR,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"4283 CHERRY WINE DR, CHEYENNE, WY 82009",82009,8104,R012,Rooftop,41.155949,-104.679002,0.0,"CO56021, CS5690770, DB5601980, RS0000102247, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,48c9bc2f402021ecffb2be1ccf76e419,,"5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,2003,SFR,10,"CHERRY HILLS OF CHEYENNE: LOT 4, BLOCK 5",YES,FORCED AIR,1485,3559,1485,1485,LIVING SQFT,1485,3,3.0,1435.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",651.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-11-05,2022-11-05,2005-05-02,2005-04-29,2005-05-02,1,DEED,0000415728,Resale,N,M,M,2022-11-05,,,246250.0,165.82,YES,,,,,,
86,2258324,56021,15780003400000,2258324,,2.2,95832,NO POOL,,VIEW - NONE,Laramie,100  ,LA,LARAMIE,MESA TRACTS,0117,US,WY,9329 BLUE MESA RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"9329 BLUE MESA RD, CHEYENNE, WY 82009",82009,8405,R012,Rooftop,41.154562,-104.697108,0.0,"CO56021, CS5690770, DB5601980, RS0005160846, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,,,"5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1995,SFR,10,"MESA TRACTS, 2ND FILING: TRACT 34",YES,FORCED AIR,1297,3271,1297,1297,LIVING SQFT,1297,3,3.0,1267.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",707.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,FAIR,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-09-02,2022-09-02,2007-10-29,2007-10-22,2007-10-29,1,,2031/0676,Resale,N,M,,2022-09-02,,,228750.0,176.37,,,,,,34,
87,2258325,56021,12378000700050,2258325,5,5.95,259182,NO POOL,7,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CHERRY HILLS OF CHEYENNE,0117,US,WY,9701 CHERRY WOOD LN,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"9701 CHERRY WOOD LN, CHEYENNE, WY 82009",82009,9477,R012,Rooftop,41.154640,-104.692919,0.0,"CO56021, CS5690770, DB5601980, RS0000102247, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,48c9bc2f402021ecffb2be1ccf76e419,,"5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,1998,SFR,10,"CHERRY HILLS OF CHEYENNE: LOT 5, BLOCK 7",,FORCED AIR,1612,3829,1612,1612,LIVING SQFT,1612,3,3.0,1596.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,WOOD,"Garage, Attached",621.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-10-05,2022-10-05,2011-10-05,2011-09-20,2011-10-05,1,,2238/1409,Resale,N,M,,2022-10-05,,,356250.0,221.0,,,,,,,
88,2258326,56021,12378000800020,2258326,2,5.0,217800,,8,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CHERRY HILLS OF CHEYENNE,0117,US,WY,10663 CHOKE CHERRY RD,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"10663 CHOKE CHERRY RD, CHEYENNE, WY 82009",82009,9752,R012,Rooftop,41.151693,-104.682119,0.0,"CO56021, CS5690770, DB5601980, RS0000102247, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,48c9bc2f402021ecffb2be1ccf76e419,,"5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,2005,SFR,10,"CHERRY HILLS OF CHEYENNE: LOT 2, BLOCK 8",YES,FORCED AIR,1676,3856,1676,1676,LIVING SQFT,1676,2,2.0,1676.0,,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,Mixed,360.0,3,Mixed,RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2022-11-04,2022-11-04,2012-11-16,2012-11-16,2012-11-16,1,DEED,0000603636,Resale,N,M,M,2022-11-04,,,305000.0,181.98,YES,,,,,,
89,2258327,56021,12378000500070,2258327,7,4.86,211702,NO POOL,5,VIEW - NONE,Laramie,100  ,LA,LARAMIE,CHERRY HILLS OF CHEYENNE,0117,US,WY,11191 CHERRY WOOD LN,"CHEYENNE, WY 82009",CHEYENNE,ExaStr,"11191 CHERRY WOOD LN, CHEYENNE, WY 82009",82009,8110,R012,Rooftop,41.154535,-104.675932,0.0,"CO56021, CS5690770, DB5601980, RS0000102247, SB0000130741, SB0000130743, SB0000130744, ZI82009",16856031afb1b236f0d628bb802eac71,e5a490a174895893b11ce251b6cea7bd,30c86a3f2f5c848363c435461b716572,48c9bc2f402021ecffb2be1ccf76e419,,"5b88c062457fc7330a81dec74b026e41, 2adc253f6a9750a26911d38c6cd21b9b, cad25fb72421864732153306a6878a40",ac6c213665a7701bd3617ada1ff96513,OWNER OCCUPIED,Single Family Residence / Townhouse,Residential,SFR,SINGLE FAMILY RESIDENCE,2004,SFR,10,"CHERRY HILLS OF CHEYENNE: LOT 7, BLOCK 5",YES,FORCED AIR,1660,3826,1660,1660,LIVING SQFT,1660,3,3.0,1660.0,FINISHED,,,,AVERAGE,FRAME,WOOD,COMPOSITION SHINGLE,GABLE,ALUMINUM/VINYL,"Garage, Attached",506.0,2,"Garage, Attached",RANCH,1,CONVENTIONAL HOUSE,HOUSE,1,AVERAGE,CONVENTIONAL HOUSE,VIEW - NONE,000,2019-07-31,2019-07-31,2014-09-19,2014-09-18,2014-09-19,1,DEED,0000645887,Resale,N,M,M,2019-07-31,,,325000.0,195.78,,,,,,,
